review,score
This game is amazing! Absolutely phenomenal work by the devs! Great job FromSoft! Yes it is challenging but that's what makes it worth the time put into it. Love the quality of life additions such as the fast travel while roaming around the map. The different possible builds already have me wanting to replay with different abilities!,1.0
,0.0
This game feels pointless and is just plain boring. Last generation graphics with sub 60 fps.,0.3
"Muy buen juego, el mundo abierto es bastante divertido de explorar, me encanta que hayan mezclado mecanicas e historias de los antiguos juegos de la saga souls. Los NPCs hasta ahora son muy interesantes. Mucha rejugabilidad sobre todo para probar otras clases y hacer pvp o pve. El sistema de armamento de las cenizas es muy divertido. Hasta ahora lo he estado disfrutando en una Xbox  series S. El primer dia la unica molestia que tuve fue el error de la red que no dejaba hacer cooperativo, pero despues todo solucionado. Las animaciones de los personajes son bastante fluidas. Te da unja vibra parecida a la de bloodborne junto con Sekiro",1.0
There's no Arabic translation of the game..................................,0.0
First game in the past few years that has been released with minor to no bugs or issues. There was some network issues in the beginning but that was resolved in 24 hours. The game was still playable offline.  Game plays as intended. Definitely game of the year nominee for sure.,1.0
,0.8999999999999999
,0.8999999999999999
,0.0
,1.0
игра затягивает определённо лучшая игра 2022,1.0
,0.2
,1.0
J'adore ce jeu !! MERCI Fromsoftware de nous avoir sorti un chef-d'œuvre comme celui-ci !!!!,1.0
If you like dark souls and want more of a open world version then you will love this game.,1.0
Best Game Ever made from FromSoftware !!! I can’t believe what i seen from this game the perfect Art World and more colorful. Even the enemies and bosses everywhere,1.0
"The game is absolutely amazing. Sadly, on PC it performs about as well as you'll perform in battles",0.8999999999999999
"Believe the hype. I’ve gone through and read negative reviews on this platform describing frame stuttering, crashing, input lag, what have you. In my 30 hours I’ve not had the game crash once nor frame rate stuttering, especially when a lot of mobs are on screen. It’s impressive to me how the game holds up in these moments of high stress. The art style is gorgeous. It is clear fromsoft put time and effort into this creation. Everything is placed in the world and has a reason for being there. It is incredible to me that they were able to create this in just over 2 years of development. This is also the most accessible soulsborne game, while also being one of the most challenging I’ve played. Keep in mind my review is solely based on my experience in my 30 hours, yes I am a fromsoft fan, so I’ve tried to avoid bias in this review, and I’ve taken off the rose colored glasses to fully experience these opening hours. Elden Ring receives a 10 from me on Xbox series X|S based the absolute zero issues or problems I have come across. Of course issues could still be there, and I will update this and my score accordingly if anything mentioned above changes over time.",1.0
"Game is fantastic, runs perfectly fine (not sure what everyone is playing it, a microwave perhaps or just haters). The game is a fantastic 10/10, if you e never played a souls game before your going to struggle which is possibly where the negative reviews came from. To their people it’s a hard game learn the movements and you’ll be fine.",1.0
"El juego es una culminación de todos los SoulsBorne que ha realizado FromSoftware. Eso sí, el juego presenta actualmente algunos problemas con el online y algún que otro leve problema de rendimiento mientras se está en campo abierto en el Necrolimbo. Aun así, la historia, mecánicas y exploración hacen que este juego sea claramente al GOTY de este año con muy pocas dudas.",0.8999999999999999
,0.0
,1.0
,1.0
"I don‘t understand the bad reviews. It is a absolute Masterpiece, one of the best games i have ever played, I strongly recommend it.",0.0
Excellent game that delivers and lives up to the hype. Sadly. People will review bomb anything just cause they are haters.,1.0
This game is very bad on xbox. I had alot of crashes and a bug where i cant get 2 very good items. Very disappointed,0.0
This runs smooth without issues in series x. Open world is huge and amazing! Epic enemies and different biomes! From softwares finest game to date!,1.0
"A culmination of what made every other FromSoftware souls-like amazing. From beautiful scenic views to creative original bosses and enemies, this masterpiece really has it all. The combat as always is insanely satisfying, leaving you to want to grind more and more for damage enhancements and talismans. Every corner I turn it seems like I discover another hidden dungeon in a cliff side or crevice, giving me another couple of hours of gameplay and areas to explore. Overall I think you know where I stand with Elden Ring, the current server troubles are being addressed and shouldn’t play into the reviews of a new release, especially from a developer and publisher who only serves the players and doesn’t implement a money hungry cash grab into their games. Thank you FromSoftware for helping keep gaming in its roots, with the player.",1.0
"The official account told us that there is an Arabic language, but after the release we were surprised by the opposite.",0.1
,1.0
,0.0
"There is no Arabic language despite the promises made by the developers of the game before its launch, it does not mean anything to me now and is not understood",0.0
Honestly the graphics aren't all that great and other than the fact that it's open world this is just another copy and paste dark souls game. The fact that this game is rated so high is insane and shows money can buy everything.,0.7000000000000001
,0.5
"Just simply not a very good game. Little to no story. Most content is missable and untracked. Very outdated and disappointing on accessibility. Unimpressive visual and audio design. Sluggish combat. No climbing. Janky horse. Poor optimization and performance despite very minimal technical ambition. Lots of lazy corners cut, like the slideshow opening.",0.0
".The official account told us that there is an Arabic language, but after the release we were surprised by the opposite",0.0
"Environments, enemy types and mechanics of said enemies are nearly perfect. You can have so much fun just exploring the map and the process of getting just a little better every excursion is thrilling. The game falters at few key places including graphics, performance, and multiplayer decisions. The performance of the game even in performance mode is lack luster at best hovering 40-50. While this is not that bad considering the character models and some environments look like early ps4 it’s disappointing. Multiplayer could be phenomenal but is bogged down by bad design choices. One example is walls that forces you to disband group at region zones and have your friends try to get to the point where you’re at alone just so you can progress after you get past the wall. Others include mounts and summons not working. These two features are so core to the single player experience that it is baffling that they couldn’t optimize their game enough to have them included. There is a lot to like about this game and contrary to popular opinion an 8 is a worth while experience so give it a try.",0.8
,1.0
,1.0
Love it very challenging just like any action rpg game and hypixel skyblock. The open world is just diverse with different bosses with different types of attack to learn and overcome. The only flaw is the performance where it keeps dropping in demanding situation ever on series x|s and ps5. Overall best game for this type of audience/gamers,0.8999999999999999
Elden ring is a badge of honor ,1.0
Great game not over sold people are babies and dont like difficulty they just wanna complain,1.0
"El juego es bueno, gaficos de este planeta, exelente opciones para explorar en mundo abierto, dificultad muy buena para arrancarte unos cuantos pelos. Nota: Por accidente califique el juego en la seccion de PS5, ya que la pagina entrando te recomienda el juego en dicho sis y sistema y por no fijarme cliquie ahí.",0.8999999999999999
"An excellent soulslike with a much bigger world and giant creatures! We have all the familiar ingredients in Demon Souls, Dark Souls Trilogy, Bloodborne and Sekiro, but now with some additional abilities including mount to navigate an open world.",1.0
"I can simply say that this game looks like a 2010 game, outdated and with a lot of flaws. Is doesn’t worth.",0.0
,1.0
"From Software make amazing, challenging and envolving immersive games, Elden Ring it’s incredible",1.0
Poorly optimized and riddled with bugs. Don't buy the hype from the same people who told you Cyberpunk was a 10/10 masterpiece. Just another generic FromSoftware game.,0.0
"A Souls game to it's core, with the most breathtaking world design I have ever explored.",1.0
,0.0
"Elden ring is a good game but it turns out that it is more of the same, the same difficulty, the same gameplay, simply its novelty is that it is an open world, it is more of the same when it comes to an old graphics engine. How could have almost perfect grades? I just don't get it, it's full of bugs, pop up, fog, etc. Those who rated it forgave all this just like that. That does not mean that repeating the formula gives you many hours of exploration and why not? of frustration. In general it is a very inflated game by the media, it is not even remotely what they wanted to make it seem. It is not perfect, it is not open to all, where is the objectivity? It's a shame that they behave like this.",0.3
"Best game Fromsoft has ever put out,  hands down. It does have frame drops but if you have a VRR monitor it'll help a ton until a patch is out (hopefully). It can be a rough go for those not used to this style **** but my advice is to not give up, if you get stuck on a boss or a big enemy maybe explore the world more, level up and try again. If you have a friend, get them to help you out or use summoning spirit's! Watch some tutorials on YouTube, the game doesn't give you much info on mechanics and tips. You will die, a lot. You will lose souls..... I mean runes, hopefully not a lot but it will happen. I've learned after playing all the Souls games,  you roll with the punches, laugh it off and have fun! I love the visuals, though they have some rough edges,  the sounds is great and the gameplay is fantastic once you understand it. It's a unique experience gamers should try and dive deeper cause it only gets better with time. About 55 hours in and I feel like there's so much more to discover.",0.8999999999999999
"the game is big garbage, the world is empty, graphics like from 2013 2014, overrated game",0.0
,0.8999999999999999
,0.1
,0.4
"Perfection played 26 hours on release weekend and can’t get enough. Haven’t seen any problems with frame rate, the game crashed twice but I was kind trying to brake the game so might have been my fault",1.0
"This is probably the best Action RPG I ever played so far, it's challenging, always surprising, artistically stunning, I can't really find any gameplay flaws, it's just a joy to play for hours and hours.",1.0
[SPOILER ALERT: This review contains spoilers.],1.0
I’m only 8 hours in but…WOW! I’m enjoying every bit. This is my first dark soulsesk game and it is not disappointing me one bit. Praise elden ring !,1.0
,0.1
"Amazing game, had no issues with it. I'm very glad to have the chance to play this wonderful game.",1.0
"Amazing game, absolute blast that will keep your interest for however long you play. Beautiful landscapes and locations",1.0
"The official account told us that there is an Arabic language, but after the release we were surprised by the opposite",0.0
,0.8999999999999999
This is my new favorite game of all time and I would highly recommend the game to any and all. This is the most beautiful fun and dense open world I have ever played. I truly don't understand how anyone could give this true masterpiece with a zero.,1.0
,1.0
,0.0
"Look at all the edgelords with their invalid criticisms...""bad colors""?  This ain't olli olli rainbowland mf",1.0
,1.0
Best fromsoftware work yet. Game is perfect mix of gameplay of dark souls/bloodborne and open world like zelda:botw,1.0
,0.0
[SPOILER ALERT: This review contains spoilers.],0.8999999999999999
,0.8999999999999999
"A big map doesn't make a better game. Uninteresting, bland and boring. Doesn't deserve any of it's perfect scores. Heck, doesn't deserve more than a 6 if you stretch it a lot. The controls are just as bad as the ""story"" and visuals. The character feels heavy and moves so slow. Feels clunky. Sound was also uninteresting. Nothing sticks to mind. So, a very below average game that was overhyped by possibly one of the most toxic fanbases there are.",0.0
"This game should be called Dark Souls 4. For every fan of FROMSoftware this is definitely a must. One thing that I am not sure about is the use of open world (of field). Server issues should also be addressed, I assume the problems are temporary.",1.0
"one of the best games I have played, I feel very nice because of this game, I strongly recommend it",1.0
"This **** runs terrible on Xbox, play on ps5 where you load in faster and more. Terrible on Xbox all I gotta say",0.0
"It is NOT perfect as technical and in bugs. BUT the game itself is wonderful. A big step from the near-perfect Dark Souls series. Sometimes it is extremly hard, but if you dont want to make that strategy, you can level up in elsewhere and get back later. I hope, that From Software will make more of this level of games. One of the best game in the last 10 years. It could be better in graphics in Series X, but you wont see that level of graphics in fights really. I gave it a 10 because of the unreasonable 0 and 1 points... and because of the way, they made the formula even better!!! And not like in the Assassins Creed series :)",1.0
,0.0
One of the best games of all time. Best open world in terms of freedom and exploration since Skyrim.,1.0
,1.0
"No Arabic localization, no Arabic Language, we Arab community is big but they always ignore us Add Arabic Add Arabic Add Arabic Add Arabic Add Arabic Add Arabic Add Arabic Add Arabic Add Arabic",0.0
Feels like Skyrim and Zelda BOTW on steriods. Amazing game to get yourself lost with,1.0
Great game ! **** u in from the start. The graphics could be better but it doesn't bother me while gaming. The online functions aren't working properly but be patient ppl.,1.0
,0.8999999999999999
Aside form some performance issues this game is one of my favourites. Level of freedom and sence of discovery is staggering.,1.0
"I really hated soul games. Never could get into them. So I was never good for the challenge. This game?! Is really really good. If something is too hard I just go somewhere else and rank up and come back. Really enjoy the creativity and thoughtfulness of this game for new players. I only wish it had the classic quest menu. It would be a lot easier to track quest, but I see why it’s not needed for this game.",0.8999999999999999
,0.0
[SPOILER ALERT: This review contains spoilers.],1.0
"After putting over 100,000 hours into it I can say that the game is pretty good",1.0
"El primer souls que juego en mi vosa, me resultó un excelente juego no pensé que me iba a gustar tanto, muy disfrutable, moderadamente difícil. Firme competidor al goty 2022.",1.0
"As someone who’s only dipped their toes into the “Souls-borne” genre, I’ve got to say that this is easily one of, if not THE best games I’ve ever played. It’s so incredibly challenging, but every time you get over a hurdle you have one of the biggest feelings of satisfaction any game can give you! I have a hard time noticing frame drops, so I don’t have anything to say on that level. But this world is drop-dead GORGEOUS! With only the slightest bit of pop-in every now and then. Already at ~26 hours, and can’t wait to sink hundreds! If you like a challenge and an immersive world, check it out!",1.0
Awesome game. I love the soulsbournekiro series. This is the best yet. Don't listen to the **** review bombing it. Game of the 21st century.,1.0
"Game of the decade? Halfway through the game and honestly it’s flawless and perfect. I’m addicted. The story, the art, the gameplay is so nice!!! Haven’t been this in love with a game since Zelda Wind Waker. I love it. Definitely Game of the DECADE nominee from me!!",1.0
"If you’re a fan of high fantasy, open world rpgs and the soulsbourne genre, then this is the game of your dreams. The world &amp; character design is amazing. The scale of the world, the density, the verticality are incredible. There’s nothing else like it. Ignore the trolls reviews binging this game, it’s a masterpiece.",1.0
An absolute masterpiece. Not allowed for crying babys asking for an easy mode.,1.0
Open role idea was awful Come on dark souls is not an open world game ,0.0
Performance is bad on xbox really shameful that it can't hold a constant framerate even on performance mode,0.0
,1.0
"The official account told us that there is an Arabic language, but after the release we were surprised by the opposite ???????????",0.0
"O Jogo tem um gráfico de nível de ps3, tem muitos bug, e a falta de conteúdo também se aplica ao jogo! No Xbox o jogo roda abaixo do esperado!",0.0
"This game is amazing, my first Dark Souls type game but I’m having a blast and I love the challenge everything gives you in this game.",1.0
"I've had no issues with this game on Xbox unlike PC. It's another Souls game, if you're into them then you'll probably be into this one too. I've put in multiple hours only killing one boss so far. The scenery is breath taking, the best part for me was exploring the landscape.",0.8999999999999999
"Increíble juego, soy nuevo en este tipo de juegos, y como es lógico es complicado para gente nueva, pero dedicando tiempo, no tanto, y buscando en el mapa, se te hace muy entretenido y tiene u a jugabilidad muy interesante y divertida, muy recomendado.",1.0
"I've never played any FromSoftware games before, and I was scared coming into it. But oh my god is this game amazing. I love open worlds and this is such a refreshing experience that I can't seem to put down! Of course it's hard, but it's not impossible like every other critic believes it is; it's rewarding and beautiful. The enimies/bosses are unique, the NPCs are compelling and the atmosphere puts you on edge while also giving you that 'going on a 5th grade feild trip' excitment. I'm only 30hrs into it and I know I didn't even scratched the surface. I cant wait to see what else this game has in store.",1.0
,0.3
"Dodge, block, parry perfection doesn't make a fun game. No cohesive story or characters, open world has clear boundaries, pretentious.",1.0
"Jogo lixo, coop lixo em um console lixo ainda, Deus me livre lkkkkkk bosta dms",0.0
[SPOILER ALERT: This review contains spoilers.],0.0
I was very excited to jump in to this game the anticipation was there for many years but after playing the game for many many hours leveling up to level 33 I suffered a glitch where I lost my game save and have to start again from the start this is so annoying that games are released broken on day one and we have to wait for them to get fixed up by patches this is not acceptable by today standards.,0.1
"An insane amount of options to approach every aspect of the game, excellent fast paced combat and an incredible story with a cast of characters with superb voice acting.  The open world is designed expertly and feels great to explore and discover secrets in.",1.0
Enormously rewarding for any souls gamer. Lives up to the challenging nature of its predecessors,1.0
"this is one of the greatest games of all time, and one of the best open worlds to explore, Fromsoftware is just proving again that they are the best in the industry",1.0
this game is great lots of content lots of different enemies and bosses the world is beautiful even the underground areas looks amazing... the low reviews are from people that dont like dark souls games or never played one which is to be expected but if you want a game with lots of hours of content and playability this game is for you,1.0
"Terrible performance and optimization, shouldn't have been released yet. As bad as cyberpunk when first released on xbox one and ps4.",0.0
"As someone who has played all previous Souls games, Elden Ring tops them all. Although made noticeably easier than previous games to appeal to a newer audience, the open world experience is a delight and I really hope every game they make going forward is open world too.",1.0
"I want to really like this game but performance issues ruin the experience. Playing on performance mode, it feels like I'm getting below 30fps in some boss battles, and having low framerates when you need precise movements and actions, makes it nearly impossible to progress in some places. If you're on the fence about purchasing Elden Ring, hold off until the developers improve the performance.",0.6
"Excelente juego, disfrutable con dificultad ajustada. Lastima el review bombing de la comunidad feliz. Merecido titulo competidor al goty",1.0
An amazing game with the power of the Xbox series x making the world and graphics Jaw dropping,1.0
"Juegazo, más de lo que esperaba superó mis expectativas, mundo inmersivo mantiene la dificultad de los anteriores juegos del estudio y que bueno que siga así, el diseño artístico está genial, uno de mis favoritos",1.0
,1.0
"Muy buen juego, mi primer juego de este tipo y la verdad me a gustado y me encanta la dificultad que no sea muy fácil pero tampoco imposible",1.0
"A masterpiece made by From Software, they have created not only the best open world game ever, but also the best game ever made. This is a game that everyone should try.",1.0
"Jogo porco de uma produtora preguiçosa, os gráficos parecem de início de geração do Ps3 ou Xbox, pop-ins a cada 2s e fora a terrível performance principalmente nos consoles de última geração e PC. E o pior é essa mídia especializada (comprada) dando essas notas altas... Lamentável!",0.3
Difícil como el solo y encima técnicamente es lo más normalito del mundo...juego sobrevalorado.,0.6
"Absolutely perfect, From has once again put all other devs to shame. The open world is SO dense. Combat amazing",1.0
,1.0
"This is my first game from FromSoft and so far my experience has been challenging but so rewarding. I haven’t felt this way about an open world game since Breath of the Wild. Exploration is continually rewarded in the world. The bosses are difficult but there’s always the option to leave and come back to fight another day once you’ve leveled up and gained more knowledge. I recommend players keep a notebook or notes file on their computer/phone open to keep track of important details that may be forgotten if not written down. If you’re feeling frustrated by a part of this game, this is most likely by design. It never hurts to use the internet to look up a topic you may be confused about. The lack of handholding is actually quite rewarding, even if it’s frustrating at times. After playing for hours and taking a break, I can’t wait to jump back in.",1.0
"For me this game is amazing, the atmosphere for this game kept me in awe throughout most of the game, and althought fromsoft kept the games difficulty hard, they added multiple classes so people can pick a class they are most comfortable with, which in my opinion, makes the player have a lot more choice in this than other fromsoft games.",0.8999999999999999
Increíble juego aún no entiendo por qué las malas notas pero es un juegaso,1.0
"Ten out of Ten, absolutely amazing. The game could run better but the core game is one of the greatest of all time.",1.0
,1.0
"Melhor jogo que a Fromsoftware introduziu no mundo dos games, espero que tenha novas atualizações ao decorrer dos meses para correção de Português Br, fora isso pra mim é o novo GOTY 22!!",1.0
"The game is great, one of the best in the soulsborne series, im playing it on Xbox Series S, and runs smooth, some fps drops but dont really makes the game unplayable, its totally playable, so if you planning on buying it on a PS5, XBSX or XBSS, its defo worthed, gameplay wise and lore wise, looks awesome, the only thing is world map, i believe as a designer the fps problem most of it comes from the big tree at the center of the map its uncessary it could be lowered either the mesh or the draw distance to help improve the FPS ans fix the drops. 10/10 still gameplay and everything GOTY",1.0
"As an xbox player I have to say that I am extremely disappointed. the performance is extremely bad and i had a lot of crashes at the beginning, which reduced a bit over time.",0.0
"So far I have had zero problems with the game, it's souls but better, which is exactly what I bought it to be. The open world is amazing, the bosses are fun. I just beat the moonlight witch for context of where I'm at in the game. I don't understand why people are reviewing it so poorly.",1.0
from software fix Elden ring multiplayer it is a core party of the game  and i want to play with friends,0.0
Absolutely loving this game and i think this game is the strongest GOTY contender.,1.0
"Absolutely stunning, the game is perfect, I play it for hours and it feels like I'll never get tired of playing it!",1.0
Ignore the crybabies the game is a masterpiece I hate to say it but this time journalists were right this game deserves 95,1.0
"It would get a 9-10 but it’s not perfect at the moment….. disappointed with a the unstable frame rate but at least VRR can fix that….. I’d hate that performance on other devices without VRR. Hopefully FromSoftware can fix the multiplayer issues, frame rates and I’m looking forward to ray tracing in the future.",0.8
This game is a masterpiece piece. The exploration is satisfying. It gives u freedom and accepts whatever u do. I fell in love with it and now I can't stop playing.,1.0
,0.8
Such an excellent game and a true masterpiece. Game play is flawless and the world has such a beautiful atmosphere and rich lore.,1.0
"Masterpiece. Nothing less than that. Elden Ring is a complex game, you will love it or hate it, is a SOULS game in a beautiful well made inmersive opernworld that reward you for HIGH exploration. Now, I understand poeple will not dig the ""git good"" part of the souls community, but in this part, after seeing how bad kids put a 1 or a 0 just cause they are new or dont understand the games mechanics, is just unfair. This game brings all the best from all fromsoftware games, even Sekiro, to build up the best game you can ask for. THERE IS A REASON but Souls games are not for everyone, the game doesn´t hold your hand, doesn´t babysit you, it challenges you, it brings the best of you, not everyone are truly comfortable with this kind of liberty, many need a hand on their shoulders. PC seems to have some problems, but honestly Im runing it without problems on a notebook, so is your desktop hardware problem, dont blame the game that bad.",1.0
This game deserves more than 10 this game is true masterpiece best of all other games Ive played until now,1.0
"If this game actually ran properly I’d give it a mega high score, but unfortunately it just doesn’t run very well on the series x, I returned it as was told it runs better on the PS5, which oddly enough I does, on the series x the frame rate was very very up and down for me, I wouldn’t say unplayable, but close, at the moment I’ll give it a 5, if they sort the frame rate out and lock it at 60fps 1440p or 1800p or some thing like that I’d score the game very highly, as it is an absolutely fabulous game from what I’ve seen, but in a game which is so highly dependent on skill and timing you just can’t have these major dips in frames, sorry if I piss people off as it’s not my intention but it does seem to run a lot better on the PS5 and the dips in frame rate are no we’re near as noticeable or constant, I thought PC would be the way to go but I also avoided that as a friend got it, who has a very very good pc RTX3090, I9, 32GB top end gaming ram etc… and said it runs absolutely terribly far worst then the consoles even, hopefully all this can be rectified with patch’s but at the moment I can’t recommend this for the series x or the pc.",0.5
"Un juego increíble por el momento es muy muy muy(sin exagerar) desafiante es mi segundo juego en este estilo, me está emocionando y mucho lo debo terminar comopleto para subir la nota pero hasta ahora un 9 ️",0.8999999999999999
[SPOILER ALERT: This review contains spoilers.],0.7000000000000001
No one reads these. So to fight the good fight. I’ll just drop a 10 and leave.,1.0
Do not buy this game. It suffers from stutters and performance issues. It's almost unplayable. Wait a month or 2 or until they fix FPS. Another overhyped cyberpunk scenario.,0.1
,0.8999999999999999
,0.0
Very average. Insane difficulty and bland world “tarnish” what could have been a great game. PASS,0.5
"Elden Ring is a good game, but... The game has a big optimization problem. Looks like it's from 2017 on the graphisc. Musics bad. You should be ashamed of bluepoint. If we leave this aside there's a lot of sloppy work in the game. They enlarged a normal enemy in sekiro, bloodborne and dark souls and added it to the game as a boss. The venues were the same.  How many more times will you use Anor Londo? Even the animations are the same. Also controller does not vibrate once. Aren't you ashamed to do this?  I don't understand how they give 10 to this game. Did you get any money from the producers? Horizon F.W. 88 Elden Rind 97. Engrossing...",0.5
"Its a masterpiece easily, the world is just beautiful and feels real, the soundtrack is amazing and combat is of course perfect. Game of the year easily frame rate is silky smooth and truly the graphics are beautiful",1.0
This game has some of the most uninteresting and nerdy stuff I’ve ever seen. Why am I fighting a giant crab with zero explanation? I don’t understand how people feel inclined to progress the game if the story ****. A game can’t have a bad story in 2022 and be called a “masterpiece”. Such a waste of potential.,0.0
"Break and overrated game, is just another souls but open world, repetitive mechanics, deficient history, nothing new.",0.0
The game is so bad the graphics are hideous on xbox series x and the framerate too...,0.1
"Trabalho lamentável de otmização, sem falar que os gráficos tiveram pouca evolução para outros jogos soulslike, a from software precisa trabalhar mais na qualidade de seus jogos.",0.1
Amazing game and you can co op now. A masterpiece that shows the best of what open world can offer 10/10,1.0
,0.6
"Could have been better. This game had too much hype. The game is generally looks awesome . The map is very huge and its is really fun to exploring. The bad thing is optimization. I believe, it gonna be fixed after patches. The feel also could have been better with more  blood and gore and more animations on steath  takedowns. Remember this is 2022 game .",0.7000000000000001
"Jogo está muito mal otimizado, por favor consertem isso. Não jogue a reputação da from software no lixo por preguiça. Essa mídia especializada é uma piada a ponto de da nota 10 pra um jogo desses. Um desrespeito com os fãs das franquias souls",0.1
Just perfect. I'm on my 5th journey and it's still a lot of fun. The best release 2022.,1.0
,0.8
I switched from ps5 to Xbox thinking the experience would be better but the online doesn't even work,0.0
"Let me start off by saying the game artistically looks amazing. However the serious lack of details up close is a bit sad. They're something you would see early PS4/XBO days. The quality mode helps a little, but that mode is nearly unplayable, so hard to consider that an option. There also no quest list or journal, no map pin system, no hand holding of any kind which is kind of fun and kind of irritating at the same time. I like some bit of structure, it doesn't need to be Bethesda level of hand holding though. It also had a fun aspect to it when you're not repeating the same attempt for the 12th time. I played some of the other dark souls and blood borne games when I was younger, but didn't play them very long due to the difficulty. Now that I'm in my 30s I don't mind sticking to it longer but without that historical Souls franchise experience, it is very difficult and very frustrating. I've been playing since launch and still haven't beat the first boss. Watch video, gotten advise and still can't get it done. I would have liked to try it coop but ya know it didn't work for days and I still haven't gotten to try it.  From what I've seen, it's really not that dynamic of a coop anyway so I'm weary. Overall the game is fun  ut is very frustrating not just for difficulty but the broken online mode, meh graphical details, lack of basic features, and crazy clunky fighting mechanics. Basically, if you're not already a Souls die hard with a clear bias for this type of game, this game is just good but not good enough. Too bad the critics couldn't see past their bias.",0.7000000000000001
"From what i know and when i played, Elden Ring performs so much better on the Xbox with better frame rate at max and even with VRR, Elden Ring is even more higher fps and is better than every other version of Elden Ring. Elden Ring is such a great game with bosses and open world",1.0
"O Jogo tem um gráfico de nível de ps3, tem muitos bug, e a falta de conteúdo também se aplica ao jogo! No Xbox o jogo roda abaixo do esperado!",0.2
"A masterpiece based upon a foundation laid by George R.R. Martin, and further developed by director Hidetaka Miyazaki, and the development team, From Software, Elden Ring has captivated me unlike any game has before. The Lands Between consist of beautifully artistic scenery and level design, alluring incentives for exploration, fluid combat, and many diverse, challenging bosses. The narrative is firmly present within the environment yet little is mentioned of it, thus allowing for some extrapolation by the player. The more tense combat encounters are accompanied by Yuka Kitamura's masterful work as a sound designer and composer, which has been developed throughout nearly a decade of work on other similar games by From Software. Though its identity is distinctly its own, Elden Ring nonetheless shares many similarities with its predecessors, the Dark Souls trilogy and Bloodborne, and truly feels like the culmination of From Software's work on them. Of the many video games I have tried throughout the last decade, my experience with Elden Ring is confidently my favorite. Despite what I've attempted to convey, this game simply must be experienced personally to truly appreciate it.",1.0
20 years of the same gameplay. Boring . This is dark souls3 in an open world. ,0.0
14/10 .............................................................................................................................,1.0
"Graphics , lightning is nice , combat is clear atmosphere is good . Boss tasarimlari efsane Performance issues shouldnt happen anymore. Its not normal.. detay olarak çalilara giren çalı oynamaz . Uzuv kesme yok . Bekleme süreleri,son nesil ssd olmasina ragmen fazla. IIlerki patchlerde duzelir ama cok overrated bir oyun .. tam 75-80 lik bir oyun ortalama üstü . Performans sorunlari olmasaydi launchda notu 85 olabilirdi . Asla 97,95,100 haketmeyen bir oyun . Şiah!",0.7000000000000001
,0.6
"Its a good game, had performance issues during launch due to security issues.",1.0
WINDOWS 10 only? when Dark Souls 3 worked perfectly on Windows 7? Unacceptable.,0.0
Catastrophic performance on the XBX. Performance mode take huge dips on fights which makes it unplayable when a game is literally made around it. Wait for fix and sale.,0.3
"Multiplayer not working, loading times are horrendous, graphics is not especially good and game stutters all the time. Are we even playing the same game as those 10/10 so called professional gaming journalists?",0.3
"El juego es muy bueno y divertido, y pese a que el estudio no optimizó bien la versión de Xbox (pues usaron de base la versión de PS5), la series X hace su magia y logra correr bien el juego, si eres fan de los Soul, lo recomiendo Pd: He visto a muchos fanboys de Playstation que vienen a calificar mal esta versión para decir que la de PS5 es mejor o que el HFW es un mejor juego, que triste que tengan que usar esas artimañas para dejar a la versión de Xbox como una mala versión, si tanto les gusta la versión de PS5, jueguen esa versión, si tanto les gusta HFW, jueguen ese juego y si les molesta que le hayan puesto mayor nota a Elder Ring que a HFW, pues vayan a quejarse a la versión de PS5 de Elder Ring, es patético que les moleste que calificaran mejor a Elder Ring que a HFW y vengan a sacar su molestia acá y no a la versión de PS5 porque quieren que esa versión quede como la mejor, de verdad que cada día qué pasa el comportamiento de los fanboys y su obsesión con que su plataforma sea la numero 1 es algo preocupante y enfermiza.",1.0
,0.0
,0.0
,1.0
"Interesting premise, I really love the open world approach in Elden Ring. Graphically it looks fine, but it runs so incredible bad that I had to stop playing. Get the fps up to a stable 60 and its a masterpiece, right now its not worth buying. In a game that revolves around timing these framerate issues are just unacceptable.",0.2
"The amount of 10/10 reviews and calling it the greatest game of all time makes me sick. The amount of bugs and poor optimization just won't let you enjoy the game. Even if you ignore the poor performance to give the title of greatest game of all time is just a scam. To call it the greatest of all time you need more than just a good game play, it's missing the graphics, story, music and optimization. Story wise it didn't have any deeply crafted story like the Witcher or dramatic story that bind you and the character like Read Dead Redemption 2 did with Arthur. I feel scammed by the reviewers and toxic soul fans. Can't give this higher than 8 but I will leave it with 0 because of the poor performance.",0.0
Masterpiece Masterpiece Masterpiece Masterpiece Masterpiece Masterpiece Masterpiece,0.8999999999999999
,0.5
"Ни разу не играл в соул игры, но Элен Ринг меня поглотил полностью. Шикарная игра!",1.0
