review,score,game_id,language
"['ea', 'sport', 'fc', 'take', 'use', 'step', 'forward', 'simul', 'real', 'footbal', 'new', 'tactic', 'system', 'smarter', 'ai', 'improv', 'quit', 'effect', 'could']",0.7,4,ENGLISH
"['while', 'fc', 'iq', 'elev', 'pitch', 'experi', 'somewhat', 'pitch', 'fc', 'realli', 'chang', 'al', 'sinc', 'last', 'yearl', 'it', 'bit', 'stagnant', 'truth', 'if', 'ea', 'sport', 'fc', 'footbal', 'stadium', 'old', 'trafford', 'majest', 'beast', 'need', 'seriou', 'work']",0.7,4,ENGLISH
"['ea', 'fc', 'still', 'play', 'fine', 'game', 'footbal', 'onlin', 'offlin', 'mode', 'fairli', 'hard', 'get', 'excit', 'year', 'the', 'new', 'depth', 'tactic', 'abil', 'switch', 'fli', 'welcom', 'addit', 'howev', 'rush', 'feel', 'bit', 'flat', 'forc', 'whilst', 'rest', 'mode', 'offer', 'overwhelmingli', 'familiar', 'we', 'see', 'ea', 'go', 'work', 'respect', 'focu', 'rush', 'lack', 'big', 'chang', 'elsewher', 'make', 'bit', 'uninspir', 'year', 'land', 'footbal', 'soccer']",0.7,4,ENGLISH
"['ea', 'sport', 'fc', 'better', 'game', 'fc', 'mani', 'area', 'metric', 'much', 'improv', 'addit', 'rush', 'absolut', 'highlight', 'howev', 'i', 'turn', 'blind', 'eye', 'technic', 'problem', 'the', 'game', 'bug', 'i', 'rememb', 'menu', 'feel', 'sluggish', 'i', 'also', 'seen', 'peopl', 'get', 'complet', 'black', 'screen', 'enter', 'match', 'certain', 'game', 'mode', 'these', 'thing', 'ruin', 'game', 'experi', 'otherwis', 'good', 'footbal', 'game']",0.7,4,ENGLISH
"['ea', 'sport', 'fc', 'complet', 'footbal', 'game', 'seri', 'worth', 'price', 'tag', 'if', 'alreadi', 'fc', 'miss', 'much', 'for', 'fan', 'rush', 'ultim', 'team', 'might', 'wise', 'wait', 'price', 'drop']",0.7,4,ENGLISH
"['like', 'mani', 'sport', 'franchis', 'releas', 'yearli', 'iter', 'ea', 'sport', 'fc', 'go', 'much', 'like', 'game', 'rememb', 'last', 'year', 'while', 'fc', 'iq', 'role', 'good', 'job', 'make', 'tactic', 'feel', 'vari', 'excit', 'mani', 'adjust', 'improv', 'need', 'made', 'ai', 'thing', 'feel', 'balanc', 'when', 'slide', 'come', 'tackl', 'much', 'chang', 'year']",0.6,4,ENGLISH
"['ea', 'sport', 'fc', 'deliv', 'bright', 'spot', 'like', 'fun', 'refresh', 'rush', 'mode', 'stagnat', 'gameplay', 'increment', 'improv', 'leav', 'feel', 'like', 'ea', 'continu', 'play', 'safe']",0.6,4,ENGLISH
"['the', 'gameday', 'experi', 'remain', 'fantast', 'properli', 'replic', 'atmospher', 'chang', 'ai', 'greatli', 'affect', 'gameplay', 'these', 'two', 'addit', 'alon', 'make', 'ea', 'sport', 'fc', 'stand', 'one', 'best', 'seri']",0.9,4,ENGLISH
"['it', 'easi', 'dismiss', 'ea', 'sport', 'fc', 'glorifi', 'reskin', 'ea', 'sport', 'fc', 'mani', 'respect', 'customarili', 'small', 'tweak', 'made', 'graphic', 'gameplay', 'add', 'near', 'perfect', 'sport', 'game', 'experi', 'thi', 'total', 'footbal']",0.9,4,ENGLISH
"['ea', 'sport', 'fc', 'interest', 'importantli', 'fun', 'new', 'edit', 'ea', 'sport', 'footbal', 'saga', 'mani', 'small', 'tweak', 'pre', 'exist', 'game', 'mode', 'two', 'big', 'new', 'featur', 'rush', 'fc', 'iq', 'in', 'case', 'said', 'target', 'hit', 'overal', 'qualiti', 'stand', 'good', 'level', 'a', 'bug', 'glitch', 'menu', 'affect', 'enjoy', 'game', 'ex', 'perienc', 'promis', 'keep', 'fan', 'busi', 'long', 'time', 'career', 'multiplay', 'challeng', 'trade', 'card']",0.86,4,ENGLISH
"['in', 'fc', 'fc', 'iq', 'provid', 'welcom', 'strateg', 'overhaul', 'sever', 'fc', 'mode', 'rush', 'apt', 'big', 'hit', 'fc', 'onlin', 'commun', 'social', 'option', 'fc', 'largest', 'leap', 'fc', 'definit', 'step', 'right', 'direct', 'franchis']",0.86,4,ENGLISH
"['ea', 'sport', 'fc', 'bring', 'feel', 'challeng', 'theoret', 'fair', 'gameplay', 'and', 'end', 'matter', 'the', 'pursuit', 'realism', 'almost', 'utopian', 'talk', 'video', 'game', 'live', 'broadcast', 'real', 'match', 'so', 'cours', 'need', 'arcad', 'like', 'element', 'mechan', 'make', 'game', 'fun']",0.86,4,ENGLISH
"['ea', 'sport', 'fc', 'game', 'receiv', 'seriou', 'develop', 'among', 'footbal', 'game', 'releas', 'recent', 'year', 'the', 'depth', 'fc', 'iq', 'add', 'game', 'revolut', 'made', 'tactic', 'sens', 'give', 'great', 'pleasur', 'especi', 'like', 'read', 'game', 'sidelin', 'howev', 'forgotten', 'ultim', 'ea', 'sport', 'footbal', 'game', 'maintain', 'pleasur', 'patch', 'two', 'ea', 'fc', 'success', 'write', 'name', 'histori', 'footbal', 'game']",0.85,4,ENGLISH
"['ea', 'sport', 'fc', 'one', 'better', 'successor', 'recent', 'ea', 'sport', 'fc', 'histori', 'rush', 'pure', 'joy', 'play', 'fit', 'seri', 'well', 'fc', 'iq', 'deliv', 'depth', 'despit', 'balanc', 'issu', 'impact', 'match', 'flow', 'significantli']",0.85,4,ENGLISH
"['ea', 'sport', 'fc', 'mark', 'turn', 'point', 'better', 'renew', 'footbal', 'franchis', 'of', 'cours', 'carri', 'vice', 'past', 'far', 'disastr', 'moment', 'show', 'lack', 'interest', 'among', 'follow', 'type', 'game', 'we', 'say', 'foundat', 'built', 'total', 'footbal', 'experi', 'satisfi', 'casual', 'demand', 'player', 'say', 'lot', 'break', 'mediocr', 'period', 'recent', 'year', 'we', 'sure', 'year', 'instal', 'fun', 'scream', 'emot', 'goal', 'real', 'believ', 'good', 'one', 'bad', 'one', 'year', 'happi', 'start', 'footbal', 'season']",0.85,4,ENGLISH
"['ea', 'sport', 'fc', 'except', 'soccer', 'simul', 'realist', 'fun', 'experi', 'previou', 'year', 'welcom', 'adjust', 'field', 'action', 'enhanc', 'sport', 'tactic', 'approach', 'like', 'never', 'fc', 'must', 'fan', 'british', 'sport']",0.85,4,ENGLISH
"['ea', 'sport', 'fc', 'game', 'hope', 'last', 'year', 'with', 'slight', 'delay', 'vancouv', 'team', 'partial', 'restructur', 'franchis', 'give', 'refresh', 'spirit', 'while', 'still', 'root', 'classic', 'fifa', 'formula', 'revamp', 'mode', 'add', 'depth', 'deliv', 'best', 'singl', 'player', 'experi', 'year', 'without', 'sacrif', 'multiplay', 'import', 'ultim', 'team', 'the', 'new', 'hypermotionv', 'physic', 'fc', 'iq', 'tactic', 'engin', 'provid', 'solid', 'new', 'foundat', 'seri', 'enhanc', 'strategi', 'visual', 'player', 'model', 'improv', 'rush', 'delight', 'overal', 'experi', 'fun', 'vari', 'visual', 'appeal', 'ever']",0.85,4,ENGLISH
"['ea', 'sport', 'fc', 'introduc', 'tactic', 'layer', 'alter', 'play', 'pitch', 'combin', 'new', 'playstyl', 'improv', 'hypermot', 'game', 'authent', 'represent', 'sport', 'although', 'small', 'tweak', 'system', 'thought', 'chang', 'improv', 'time', 'floodlight', 'rush', 'inject', 'new', 'life', 'multiplay', 'portion', 'fast', 'pace', 'side', 'match', 'while', 'career', 'mode', 'still', 'requir', 'attent', 'new', 'featur', 'step', 'right', 'direct', 'although', 'fc', 'complet', 'reinvent', 'formula', 'success', 'refin', 'gameplay', 'experi', 'deliv', 'immers', 'strateg', 'enjoy', 'footbal', 'simul', 'fan', 'seri', 'appreci']",0.84,4,ENGLISH
"['it', 'mix', 'experi', 'moment', 'enhanc', 'fun', 'thank', 'new', 'gameplay', 'featur', 'also', 'frustrat', 'issu', 'regard', 'goalkeep', 'tackl', 'behavior', 'while', 'rush', 'welcom', 'addit', 'area', 'like', 'slow', 'menu', 'moder', 'updat', 'game', 'mode', 'weaker', 'tactic', 'option', 'compar', 'predecessor', 'fall', 'short', 'the', 'game', 'shine', 'term', 'visual', 'technic', 'perform', 'run', 'smoothli', 'ps', 'deliv', 'impress', 'graphic']",0.84,4,ENGLISH
"['ea', 'sport', 'fc', 'confirm', 'solid', 'electron', 'art', 'modern', 'game', 'content', 'propos', 'chapter', 'start', 'show', 'sign', 'long', 'desir', 'revolut', 'the', 'main', 'game', 'mode', 'offer', 'particular', 'innov', 'still', 'integr', 'thank', 'unifi', 'progress', 'system', 'rush', 'act', 'minimum', 'common', 'denomin', 'integr', 'equal', 'career', 'ultim', 'team', 'club', 'volta', 'replac', 'fact', 'effect', 'focus', 'predecessor', 'although', 'cooper', 'match', 'turn', 'quit', 'confus', 'frenet', 'in', 'case', 'substanti', 'differ', 'year', 'gameplay', 'maxim', 'technolog', 'achiev', 'obtain', 'thank', 'hypermotionv', 'fc', 'iq', 'cranium', 'realist', 'immers', 'engag', 'digit', 'footbal', 'experi', 'ever', 'final', 'thank', 'improv', 'team', 'tactic', 'player', 'role', 'fc', 'embrac', 'strateg', 'idea', 'zerowidthspac', 'zerowidthspac', 'footbal', 'less', 'focus', 'full', 'throttl', 'speed', 'anoth', 'small', 'signific', 'step', 'forward', 'toward', 'definit', 'leap', 'qualiti']",0.82,4,ENGLISH
"['ea', 'sport', 'fc', 'offer', 'complet', 'experi', 'come', 'present', 'overwhelm', 'amount', 'content', 'accompani', 'sever', 'improv', 'differ', 'mode', 'although', 'i', 'think', 'still', 'lot', 'room', 'improv', 'essenti', 'good', 'game', 'limit', 'recur', 'problem', 'weight', 'microtransact', 'ultim', 'team']",0.81,4,ENGLISH
"['ea', 'fc', 'definit', 'game', 'two', 'halv', 'it', 'core', 'still', 'excel', 'endlessli', 'enjoy', 'sever', 'new', 'addit', 'given', 'fresh', 'life', 'game', 'howev', 'remain', 'held', 'back', 'age', 'old', 'issu', 'plagu', 'seri', 'year', 'year', 'overal', 'offer', 'improv', 'previou', 'iter', 'rush', 'particular', 'outstand', 'addit', 'i', 'hope', 'becom', 'core', 'part', 'game', 'year', 'come', 'i', 'wish', 'pain', 'slow', 'menu', 'abund', 'bug', 'sometim', 'sluggish', 'gameplay', 'hold', 'back']",0.8,4,ENGLISH
"['you', 'chang', 'win', 'team', 'almost', 'exactli', 'ea', 'sport', 'fc', 'offer', 'season', 'the', 'basi', 'preced', 'chang', 'like', 'adjust', 'profound', 'upheav', 'the', 'fun', 'life', 'titl', 'alway', 'consist', 'final', 'enough', 'new', 'materi', 'mode', 'invit', 'experi', 'the', 'big', 'plu', 'rush', 'mode', 'clearli', 'see', 'ea', 'sport', 'plan', 'exploit', 'well', 'promot', 'mode', 'everywher', 'come', 'month', 'gaug', 'potenti', 'accur', 'in', 'meantim', 'deep', 'love', 'love', 'ball', 'know', 'day', 'money', 'one', 'season']",0.8,4,ENGLISH
"['it', 'like', 'new', 'paint', 'job', 'car', 'drive', 'year', 'shine', 'smell', 'fresh', 'highli', 'familiar', 'experi', 'howev', 'rush', 'fc', 'iq', 'novelti', 'deserv', 'high', 'prais', 'mission', 'pleas', 'greek', 'trojan']",0.8,4,ENGLISH
"['ea', 'sport', 'fc', 'establish', 'new', 'evolut', 'seri', 'there', 'noth', 'revolutionari', 'within', 'game', 'add', 'enough', 'incent', 'engag', 'despit', 'old', 'old', 'fc', 'iq', 'impact', 'rush', 'mode', 'fun', 'present', 'remain', 'impecc']",0.8,4,ENGLISH
"['the', 'criteria', 'evalu', 'whether', 'purchas', 'depend', 'love', 'saga', 'sinc', 'look', 'latest', 'news', 'must', 'buy', 'bring', 'hundr', 'hour', 'fun', 'profil', 'dude', 'could', 'wait', 'littl', 'longer']",0.8,4,ENGLISH
"['thank', 'coupl', 'key', 'improv', 'chang', 'ea', 'spot', 'fc', 'one', 'better', 'iter', 'ea', 'sport', 'annual', 'footbal', 'franchis', 'seen', 'recent', 'year']",0.8,4,ENGLISH
"['ea', 'fc', 'might', 'giant', 'leap', 'forward', 'mani', 'fan', 'hope', 'best', 'class', 'visual', 'realist', 'match', 'still', 'comfort', 'make', 'best', 'footbal', 'sim', 'market', 'while', 'disappoint', 'biggest', 'best', 'addit', 'fulli', 'capit', 'still', 'set', 'strong', 'foundat', 'ea', 'sport', 'build', 'come', 'year']",0.8,4,ENGLISH
"['thi', 'honest', 'entri', 'footbal', 'game', 'kind', 'buy', 'year', 'enjoy', 'two', 'three', 'season', 'howev', 'long', 'take', 'ea', 'sport', 'add', 'new', 'featur', 'worth', 'check', 'career', 'mode', 'remain', 'far', 'cri', 'footbal', 'manag', 'licens', 'situat', 'might', 'well', 'chang', 'seri', 'name', 'european', 'footbal', 'odd', 'get', 'better', 'fc', 'like', 'watch', 'footbal', 'mix', 'great', 'moment', 'frustrat', 'occasion', 'ask', 'whi', 'i', 'put', 'two', 'hour', 'the', 'answer', 'fc', 'like', 'footbal', 'good', 'fun']",0.8,4,ENGLISH
"['fc', 'gameplay', 'familiar', 'may', 'trigger', 'initi', 'disappoint', 'career', 'mode', 'tweak', 'brilliant', 'rush', 'mode', 'soon', 'pull', 'back', 'anoth', 'year', 'ultim', 'team', 'meanwhil', 'remain', 'divis', 'ever', 'fan', 'mode', 'love', 'myriad', 'fan', 'servic', 'addit']",0.8,4,ENGLISH
"['ea', 'sport', 'fc', 'perhap', 'major', 'structur', 'leap', 'forward', 'predecessor', 'use', 'classic', 'phrase', 'evolut', 'revolut', 'to', 'get', 'major', 'new', 'technic', 'featur', 'need', 'realli', 'dig', 'depth', 'pre', 'match', 'menu', 'system', 'everybodi', 'meanwhil', 'ultim', 'team', 'problemat', 'ever', 'care', 'greas', 'compuls', 'loop', 'game', 'purchas', 'micro', 'improv', 'fantasi', 'squad']",0.8,4,ENGLISH
"['the', 'cash', 'cow', 'ultim', 'team', 'alway', 'overrid', 'everyth', 'els', 'fc', 'sadli', 'in', 'ideal', 'world', 'ea', 'sport', 'would', 'develop', 'club', 'major', 'esport', 'would', 'extrem', 'well', 'real', 'world', 'soccer', 'club', 'around', 'world', 'could', 'team', 'importantli', 'gameplay', 'would', 'take', 'prioriti', 'ultim', 'team', 'background', 'gener', 'incom', 'plainli', 'game', 'would', 'much', 'better']",0.8,4,ENGLISH
"['thi', 'year', 'edit', 'solidifi', 'claim', 'best', 'footbal', 'game', 'around', 'also', 'showcas', 'need', 'competit', 'pressur', 'iron', 'frustrat', 'kink']",0.8,4,ENGLISH
"['thank', 'introduct', 'fc', 'iq', 'pitch', 'action', 'ea', 'sport', 'fc', 'dynam', 'authent', 'ever', 'and', 'chang', 'small', 'replac', 'volta', 'rush', 'v', 'match', 'type', 'access', 'game', 'mode', 'make', 'worthi', 'upgrad', 'last', 'year', 'releas', 'overal']",0.8,4,ENGLISH
"['fc', 'improv', 'previou', 'entri', 'move', 'posit', 'direct', 'ultim', 'team', 'continu', 'egregi', 'rush', 'refresh', 'fun', 'refocus', 'gameplay', 'deliber', 'slower', 'pace', 'brand', 'footbal', 'take', 'tactic', 'account', 'make', 'enjoy', 'game', 'with', 'minor', 'updat', 'potenti', 'fulfil', 'fc', 'found', 'form', 'best', 'ea', 'footi', 'titl', 'year']",0.8,4,ENGLISH
"['ea', 'sport', 'fc', 'make', 'smart', 'choic', 'time', 'spend', 'game', 'feel', 'much', 'worthwhil', 'rush', 'best', 'addit', 'year', 'hope', 'indic', 'futur', 'franchis']",0.8,4,ENGLISH
"['ea', 'sport', 'fc', 'focu', 'tactic', 'mostli', 'notic', 'rush', 'cool', 'new', 'mode', 'feel', 'pretti', 'similar', 'last', 'year']",0.8,4,ENGLISH
"['ea', 'fc', 'live', 'launch', 'price', 'the', 'game', 'limit', 'improv', 'especi', 'term', 'gameplay', 'make', 'worth', 'play', 'competit', 'mode', 'live', 'without', 'ultim', 'team']",0.8,4,ENGLISH
"['ea', 'sport', 'fc', 'build', 'futur', 'franchis', 'revolut', 'tactic', 'side', 'great', 'new', 'experi', 'like', 'rush']",0.8,4,ENGLISH
"['more', 'realist', 'gameplay', 'tactic', 'depth', 'rush', 'mode', 'welcom', 'way', 'justifi', 'price', 'tag']",0.76,4,ENGLISH
"['if', 'fc', 'shaken', 'thing', 'bit', 'along', 'name', 'start', 'gameplay', 'fc', 'taken', 'path', 'the', 'consider', 'contribut', 'year', 'call', 'rush', 'new', 'way', 'play', 'quit', 'well', 'integr', 'game', 'mode', 'alongsid', 'classic', 'side', 'footbal', 'becaus', 'even', 'titl', 'integr', 'fc', 'iq', 'new', 'tactic', 'posit', 'system', 'ai', 'player', 'interest', 'career', 'club', 'mode', 'bud', 'manag', 'gameplay', 'hardli', 'chang', 'one', 'iota', 'compar', 'last', 'season', 'hater', 'last', 'opu', 'may', 'therefor', 'move', 'except', 'lover', 'king', 'leagu', 'ligu', 'the', 'latter', 'abl', 'rejoic', 'see', 'mani', 'player', 'french', 'championship', 'model', 'unlik', 'last', 'year', 'cocorico']",0.75,4,ENGLISH
"['ea', 'sport', 'fc', 'look', 'feel', 'play', 'like', 'truli', 'upgrad', 'version', 'franchis', 'it', 'perfect', 'sport', 'simul', 'great', 'job', 'make', 'game', 'feel', 'aliv', 'take', 'anoth', 'step', 'forward', 'franchis']",0.75,4,ENGLISH
"['fc', 'enjoy', 'yet', 'unexcit', 'entri', 'welcom', 'addit', 'rush', 'big', 'updat', 'manag', 'career', 'those', 'expect', 'notabl', 'chang', 'anywher', 'els', 'left', 'disappoint', 'though', 'enough', 'keep', 'annual', 'titl', 'kick', 'along']",0.75,4,ENGLISH
"['ea', 'sport', 'fc', 'follow', 'footstep', 'predecessor', 'ad', 'number', 'welcom', 'detail', 'arriv', 'women', 'career', 'mode', 'rush', 'mode', 'forget', 'role', 'add', 'ever', 'tactic', 'edg', 'match', 'howev', 'experi', 'spoil', 'part', 'mani', 'problem', 'remain', 'clearli', 'discourag', 'mani', 'in', 'end', 'recommend', 'version', 'stand', 'given', 'updat', 'fc', 'new', 'game', 'right', 'prefer', 'consol', 'version', 'realli', 'want', 'buy']",0.75,4,ENGLISH
"['play', 'ea', 'sport', 'fc', 'provid', 'lot', 'fun', 'the', 'new', 'thing', 'cool', 'onlin', 'match', 'go', 'without', 'problem', 'crossplay', 'guarante', 'rivalri', 'peopl', 'differ', 'platform', 'but', 'i', 'look', 'past', 'technic', 'issu', 'final', 'grade', 'would', 'higher']",0.75,4,ENGLISH
"['ea', 'sport', 'fc', 'especi', 'fun', 'player', 'like', 'tactic', 'control', 'game', 'thank', 'seri', 'new', 'option', 'in', 'addit', 'game', 'enorm', 'wide', 'rang', 'introduct', 'simul', 'mode', 'rush', 'fc', 'still', 'rough', 'edg', 'prevent', 'us', 'deal', 'championship', 'worthi', 'select']",0.75,4,ENGLISH
"['ea', 'sport', 'fc', 'cut', 'amount', 'innov', 'bone', 'compar', 'last', 'year', 'although', 'scope', 'bound', 'make', 'last', 'impress', 'hardcor', 'soccer', 'aficionado', 'fc', 'iq', 'might', 'strongest', 'new', 'featur', 'year', 'also', 'easi', 'miss', 'peopl', 'probabl', 'dub', 'yet', 'anoth', 'understand', 'given', 'shortag', 'surfac', 'level', 'addit']",0.7,4,ENGLISH
"['ea', 'sport', 'fc', 'excel', 'improv', 'predecessor', 'mani', 'area', 'rush', 'mode', 'especi', 'play', 'friend', 'brilliant', 'time', 'bring', 'back', 'fun', 'ea', 'footbal', 'game', 'howev', 'game', 'mani', 'issu', 'truli', 'impress', 'us', 'the', 'gameplay', 'fc', 'iq', 'well', 'design', 'server', 'often', 'poor', 'everyth', 'feel', 'sluggish', 'both', 'menu', 'onlin', 'gameplay', 'feel', 'slow', 'although', 'still', 'stop', 'us', 'enjoy', 'fc', 'quit', 'bit']",0.7,4,ENGLISH
"['the', 'two', 'main', 'innov', 'fc', 'name', 'rush', 'mode', 'fc', 'iq', 'system', 'realli', 'hit', 'mark', 'howev', 'signific', 'chang', 'count', 'finger', 'one', 'hand', 'if', 'like', 'fc', 'certainli', 'like', 'fc', 'fan', 'previou', 'instal', 'probabl', 'good', 'time']",0.7,4,ENGLISH
"['ea', 'fc', 'offer', 'much', 'polish', 'gameplay', 'add', 'enough', 'detail', 'make', 'experi', 'control', 'much', 'better', 'in', 'addit', 'new', 'career', 'mode', 'interest', 'deeper', 'us', 'enjoy', 'creat', 'legaci']",0.7,4,ENGLISH
"['ea', 'sport', 'fc', 'slightli', 'better', 'offer', 'fc', 'thank', 'new', 'rush', 'mode', 'fc', 'iq', 'still', 'earli', 'stage', 'could', 'huge', 'impact', 'futur', 'titl', 'yet', 'appar', 'impact', 'pitch', 'action', 'game', 'thi', 'ea', 'sport', 'fc', 'alreadi', 'know', 'whether', 'good', 'bad', 'thing']",0.7,4,ENGLISH
"['ea', 'fc', 'shine', 'tactic', 'realism', 'career', 'coach', 'mode', 'stumbl', 'age', 'interfac', 'field', 'gameplay', 'struggl', 'convinc', 'unless', 'switch', 'simul', 'mode']",0.7,4,ENGLISH
"['ea', 'fc', 'fickl', 'titl', 'for', 'everi', 'two', 'step', 'forward', 'ea', 'take', 'one', 'step', 'back', 'one', 'step', 'sideway', 'although', 'still', 'improv', 'last', 'year', 'releas', 'signific', 'enough', 'evolut', 'dispel', 'idea', 'game', 'everi', 'year', 'that', 'get', 'play', 'manag', 'score']",0.7,4,ENGLISH
"['same', 'procedur', 'everi', 'year', 'optim', 'unfortun', 'also', 'notic', 'improv', 'make', 'thing', 'wors', 'if', 'need', 'ut', 'stick', 'ea', 'fc']",0.7,4,ENGLISH
"['quotat', 'forthcom']",0.7,4,ENGLISH
"['ea', 'play', 'better', 'game', 'last', 'year', 'that', 'say', 'ea', 'sport', 'fc', 'suddenli', 'classic', 'footi', 'anyth', 'far', 'fifa', 'let', 'alon', 'pe', 'sensibl', 'soccer', 'but', 'hey', 'bar', 'set', 'high']",0.65,4,ENGLISH
"['it', 'bit', 'difficult', 'rate', 'game', 'mechan', 'good', 'game', 'the', 'footbal', 'fit', 'like', 'shot', 'bought', 'last', 'year', 'edit', 'i', 'quit', 'sure', 'i', 'good', 'conscienc', 'recommend', 'buy', 'ea', 'sport', 'fc', 'best', 'soccer', 'game', 'market', 'primarili', 'real', 'altern']",0.6,4,ENGLISH
"['if', 'fc', 'shaken', 'thing', 'bit', 'along', 'name', 'start', 'gameplay', 'fc', 'taken', 'path', 'the', 'consider', 'contribut', 'year', 'call', 'rush', 'new', 'way', 'play', 'quit', 'well', 'integr', 'game', 'mode', 'alongsid', 'classic', 'side', 'footbal', 'becaus', 'even', 'titl', 'integr', 'fc', 'iq', 'new', 'tactic', 'posit', 'system', 'ai', 'player', 'interest', 'career', 'club', 'mode', 'bud', 'manag', 'gameplay', 'hardli', 'chang', 'one', 'iota', 'compar', 'last', 'season', 'hater', 'last', 'opu', 'may', 'therefor', 'move', 'except', 'lover', 'king', 'leagu', 'ligu', 'the', 'latter', 'abl', 'rejoic', 'see', 'mani', 'player', 'french', 'championship', 'model', 'unlik', 'last', 'year', 'cocorico']",0.75,4,ENGLISH
"['ea', 'fc', 'feel', 'like', 'possess', 'soccer', 'devoid', 'idea', 'lot', 'control', 'littl', 'real', 'innov']",0.74,4,ENGLISH
"['ea', 'sport', 'fc', 'continu', 'hand', 'homework', 'done', 'past', 'year', 'albeit', 'new', 'paragraph', 'rush', 'it', 'solid', 'game', 'like', 'enjoy', 'plenti', 'addit', 'throughout', 'year', 'i', 'like', 'see', 'ambit', 'futur']",0.7,4,ENGLISH
"['there', 'lot', 'like', 'ea', 'fc', 'overhaul', 'tactic', 'chaotic', 'addit', 'rush', 'welcom', 'improv', 'career', 'mode', 'it', 'resound', 'victori', 'howev', 'the', 'field', 'action', 'stagnat', 'maintain', 'qualiti', 'also', 'plenti', 'flaw', 'chang', 'ultim', 'team', 'feel', 'antagonist', 'design', 'in', 'near', 'futur', 'issu', 'like', 'input', 'lag', 'propens', 'crash', 'hope', 'fix', 'unlik', 'true', 'long', 'stand', 'problem', 'at', 'end', 'day', 'borrow', 'common', 'footbal', 'player', 'lingo', 'fun', 'ea', 'fc', 'especi', 'enjoy', 'last', 'year', 'game', 'rather', 'take', 'signific', 'leap', 'forward', 'content', 'settl', 'midtabl', 'form']",0.6,4,ENGLISH
"['it', 'bit', 'like', 'seri', 'a', 'way', 'fc', 'and', 'i', 'remain', 'privat', 'furiou', 'move', 'away', 'fifa', 'licenc', 'seem', 'left', 'ea', 'without', 'adequ', 'right', 'seri', 'a', 'best', 'team', 'honestli', 'see', 'we', 'ac', 'milan', 'home', 'travesti', 'place', 'licens', 'team', 'i', 'pleas', 'say', 'i', 'raw', 'honest', 'enjoy', 'fc', 'i', 'recent', 'predecessor', 'partli', 'feel', 'like', 'pc', 'port', 'got', 'requir', 'amount', 'love', 'year', 'partli', 'i', 'feel', 'slightli', 'empow', 'play', 'differ', 'style', 'footbal', 'year', 'in', 'heart', 'heart', 'i', 'know', 'inch', 'inch', 'progress', 'justifi', 'new', 'game', 'everi', 'year', 'but', 'i', 'play', 'anyway', 'enjoy', 'like', 'comfi', 'old', 'favourit', 'jumper', 'elbow', 'repair']",-0.01,4,ENGLISH
"['disney', 'epic', 'mickey', 'rebrush', 'necessari', 'compet', 'remak', 'respect', 'origin', 'make', 'alreadi', 'good', 'even', 'better', 'it', 'matur', 'stori', 'speak', 'well', 'older', 'player', 'open', 'new', 'world', 'younger', 'player', 'take', 'us', 'journey', 'disney', 'past', 'a', 'game', 'great', 'replay', 'factor', 'simpl', 'intuit', 'gameplay', 'length', 'right', 'show', 'genr', 'still', 'lot', 'offer', 'bring', 'touch', 'novelti', 'amidst', 'mani', 'game']",1.0,3,ENGLISH
"['the', 'definit', 'version', 'colour', 'adventur', 'charm', 'start', 'finish', 'epic', 'mickey', 'rebrush', 'edgi', 'mickey', 'mous', 'tale', 'rememb', 'thi', 'version', 'much', 'new', 'coat', 'paint']",0.91,3,ENGLISH
"['epic', 'mickey', 'stun', 'look', 'game', 'pack', 'memor', 'locat', 'cast', 'unforgett', 'charact', 'solid', 'meat', 'potato', 'gameplay', 'the', 'paintbrush', 'mechan', 'satisfi', 'feel', 'right', 'home', 'wasteland', 'without', 'everi', 'come', 'across', 'gimmicki', 'there', 'annoy', 'hiccup', 'overal', 'epic', 'mickey', 'adventur', 'worth', 'time']",0.9,3,ENGLISH
"['disney', 'epic', 'mickey', 'rebrush', 'bring', 'back', 'belov', 'wii', 'classic', 'spectacularli', 'in', 'addit', 'basic', 'improv', 'graphic', 'remak', 'add', 'new', 'featur', 'origin', 'adventur', 'improv', 'control', 'new', 'move', 'main', 'charact', 'it', 'sure', 'becom', 'real', 'gem', 'fan', 'anim', 'studio']",0.9,3,ENGLISH
"['epic', 'mickey', 'rebrush', 'delight', 'play', 'purpl', 'lamp', 'fantast', 'job', 'remak', 'game', 'scratch', 'grand', 'visual', 'addit', 'doubl', 'jump', 'make', 'game', 'playabl', 'wii', 'incarn', 'the', 'paint', 'thinner', 'mechan', 'true', 'highlight', 'disney', 'adventur', 'overal', 'atmospher', 'game', 'creepi', 'upbeat', 'it', 'would', 'real', 'treat', 'see', 'purpl', 'lamp', 'could', 'make', 'epic', 'mickey', 'futur', 'game', 'show', 'vienna', 'studio', 'talent', 'make', 'wasteland', 'come', 'life']",0.9,3,ENGLISH
"['disney', 'epic', 'mickey', 'rebrush', 'joy', 'revisit', 'play', 'first', 'time', 'the', 'design', 'flaw', 'present', 'nearli', 'impact', 'enough', 'bring', 'whole', 'experi', 'epic', 'mickey', 'remain', 'one', 'disney', 'strongest', 'show', 'medium', 'game', 'rebrush', 'nostalg', 'heartwarm', 'remind']",0.85,3,ENGLISH
