review,score,game_id,language
a mind blow game that consecr larian studio as one of the great of the rpg genr and will probabl have the same impact today that it predecessor had in their age it s a superb and brilliant game that we wholli recommend to anyon who love the genr or deep video game in gener,0.95,1,ENGLISH
baldur s gate is the best rpg in year the game is not made for everyon and ha a steep learn curv especi for non d amp d player but those will to dive in will find a game that offer you more freedom of choic than we ve ever seen in peer,0.95,1,ENGLISH
baldur s gate deserv the titl of game of the year plain and simpl have sunk around hour into the game sinc it launch and with the citi of baldur s gate still a distant sight it s a challeng to tear myself away from the captiv narr i ve woven both my impress from the earli access phase and my time with the full releas have remain consist the game is a masterpiec,0.95,1,ENGLISH
larian ha built one of the most intric virtual world i ve ever seen and despit a few hiccup baldur s gate remain the finest exampl of it genr avail today,0.95,1,ENGLISH
what to say what to do if not to bow humbl in front of so much talent larian studio onc again prove it expertis in the field of role play game and even manag to sublim the rich and complex univers of dungeon amp dragon baldur gate is quit simpli the best d amp d video game adapt ever made thi adventur of which you are the hero shine with it generos it masteri of the code of the genr and thi constant desir to surpass oneself bg can boast of be the ultim video game experi for role player but not onli admittedli thi rpg requir a good pc to play in optim condit and prove to be a bit tough to learn especi for the uniniti but to play baldur s gate iii is to creat your own stori a stori that belong onli to you just for that and more the pleasur is total,0.95,1,ENGLISH
baldur s gate is unforgett and one of the best experi i ve had in game i may have just finish my lengthi first playthrough but i m alreadi eager to delv further and push the boundari of what s possibl in thi except world that larian creat,0.95,1,ENGLISH
ultim baldur s gate is in no uncertain term a shine jewel of design and program so deep layer and sumptuou that it can be consid the new golden standard of the genr a benchmark of prodigi magnitud that will be a real nightmar for anyon want to embark in the futur on the develop of titl belong to the same categori where mani would have crash to the ground by replic the myth of icaru and the sun larian studio triumph and bring a sequel to pc that in mani way even surpass it illustri predecessor in short the throne of the best rpg of the gener ha just been claim,0.95,1,ENGLISH
faer n is a uniqu world the stori of baldur s gate is outstand coupl with gameplay that know how to effect mix the turn base system with it explor in real time a ten music that manag to transport us to a fantasi environ that ha a loom danger the build of relationship the enemi and the danger that we will find in faer n make thi larian adventur almost complet a game that will go down in histori and remain in the heart of million of player forev highli recommend,0.95,1,ENGLISH
i could easili keep talk about thi game from the romanc scene that honestli had a lot of heart put into them or about variou small encount that i had just roam around the map baldur s gate may not be a one to one recreat of a system that mani of us know but that doesn t hold it back in ani form instead the spirit of dungeon amp dragon is insid the veri fiber of baldur s gate it can sometim be silli and outlandish howev there is a lot to love here and there aren t mani word that could realli convey how much i love thi game and glad that while the battl system may not be what i expect onc i adjust myself to it it gave me almost everyth els i could want out of a game,0.95,1,ENGLISH
baldur s gate is an except well written game with breathtak visual and charm npc the game s combat is creativ and allow all sort of maneuv that you can think of larian studio s crpg show that the genr can be access and bring the best out of dungeon amp dragon a univers of peculiar be that unit under a greater good,0.95,1,ENGLISH
we prais larian a lot for divin origin sin but baldur s gate is without a doubt their masterpiec it s an experi that deserv it name in everi sens and trilog the baldur s gate saga in a spectacular way if it make up for it shortcom with an enhanc edit we can easili call it one of the best game of the s,0.95,1,ENGLISH
fan of crpg couldn t have hope for a better sequel of one of the most rever franchis in the histori of thi genr larian studio should be proud for set new standard creat a highli ambiti reactiv world fill to the brim with qualiti content accompani by a deep combat system and excel write,0.95,1,ENGLISH
there are good game and great game and then there are game that chang the game entir baldur s gate iii is that rare case that chart it own rout build on the best of what came befor it and break new ground with how respons the game is to the specif of your creat charact it could be explor virtual forev with endless new stuff to discov tuck into million of littl corner the world is intric and wonder enough to want to live in it and the charact are so intrigu that you cherish everi convers and want to save them all from themselv and good luck do that it s an explos of the imagin so power that it s unthink that larian wa abl to fit it all into one game but they did so gather your parti and ventur forth,0.95,1,ENGLISH
an incred detail and larg game baldur s gate is a joy for rpg fan and fan of the pen and paper game as well,0.95,1,ENGLISH
baldur s gate is an epic game not so much for ani individu element but rather for the sum of it part the result is certainli what fan have been wait for for far too mani year great job larian,0.93,1,ENGLISH
baldur s gate is a great adventur that s fun to be in i ador thi game despit all the potenti pitfal it freedom and possibl realli stand out i think the onli game that could rival thi rpg would be fallout new vega,0.9,1,ENGLISH
baldur s gate s world is beauti layer and complex and challeng you to attack it how you want the stori is compel give your decis a weight rare seen in game of thi scope it is a marvel and easili one of the best rpg ever made,0.9,1,ENGLISH
a brilliant and impress journey that adapt to your everi move,0.9,1,ENGLISH
an excel follow up to it decad old predecessor baldur s gate iii set a new gold standard for rpg in the modern age though it ha it fair share of buggi problem the vibrant world intrigu storytel and captiv gameplay more than make up for it shortcom,0.9,1,ENGLISH
an incred achiev in role play game design in term of the level of freedom and interact although even ignor the bug it s not quit as consist as you might hope,0.9,1,ENGLISH
it ha heart it ha style and it ha the multi year effort of a studio that obvious love it sourc materi the mind blow size of the game itself and everyth contain within is a testament to larian studio dedic to it craft and commit to bring someth incred to the game public,0.9,1,ENGLISH
baldur s gate iii is everyth an rpg adventur should be it s appropri epic while also spend time with the small moment it allow you to feel power while also reward you for be clever and avoid troubl it offer the class fantasi of everyth from a stalwart paladin to a hellish abomin from fast talk trickster to rage fill barbarian it ha it quirk and flaw but they usual add welcom textur to the game perhap most importantli of all it captur the feel of sit down and play through a d amp d adventur with some friend,0.9,1,ENGLISH
far from be a simpl sequel to a cult licens baldur s gate is a new monument to role play it never ceas to impress both in term of it high qualiti product and it incred rich on everi level but perhap the most astonish thing is the sheer rang of possibl on offer almost unheard of for a game of thi scale and complex it s a great adventur in which you can progress in your own way without feel restrict the game ha almost everyth it take to becom a new absolut refer in the genr and apart from a few finish and interfac problem the critic that can be level at it is that it may prove too much of a chunk for mani player you need to have hundr of hour ahead of you to realli appreci it fulli,0.9,1,ENGLISH
if you re a fan of deep storytel strateg combat and a world that respond to your everi action baldur s gate is an adventur you won t want to miss the path ahead is treacher and fill with uncertainti but isn t that what make a journey truli unforgett,0.9,1,ENGLISH
baldur s gate may not be the most welcom game to those not well vers in the crpg genr but onc you get past ani initi hurdl you ll find one of the most profound and engross releas the genr ha seen in the last decad it allow so much freedom and so mani option that it can be rather overwhelm but i wouldn t have it ani other way thi is the sort of game i know i ll be replay to see more path and more option for year to come,0.9,1,ENGLISH
the rpg legend return and took everyon s breath away you will forgiv it minor flaw becaus it offer an epic experi in a well known fantasi univers although the basic principl of the game are mostli well known the way in which the charact and the stori are form with remark option that can chang it dramat all thi make thi game uniqu,0.9,1,ENGLISH
baldur s gate is a beacon of all the untap potenti in the crpg genr while it may be a bit much for newcom it s a grip experi that no one with even an inkl of interest in the genr should miss,0.9,1,ENGLISH
baldur s gate is an outstand and complet rpg all of it element work brilliantli and mesh togeth to creat someth uniqu call thi game a continu of the seri may be a bit controversi but it doesn t chang the fact that thi game is as close to a masterpiec as it get mani thing are execut much better than in the first two instal and we final feel that we have a real impact on the world and event it s like take part in the best session of a tabletop rpg,0.9,1,ENGLISH
the new benchmark for the rpg genr and master craft comput game in gener,0.9,1,ENGLISH
baldur gate is an exquisit exampl of a role play game and an incred recreat of the dungeon amp dragon experi it is in a word unmiss,0.9,1,ENGLISH
the first hour were near faultless with larian studio provid an experi unmatch in the role play space i could continu to nitpick over how i wish that ambit and qualiti could sustain right until the end credit but then i think about the whole journey i went through with my drow and i can t help but smile despit it late game flaw baldur s gate is truli special,0.9,1,ENGLISH
with a vast world to explor with vari stori and secret to discov baldur s gate definit shine the cast is larg appeal and voic act is top notch all around even if the storytel and line deliveri is vari in it pace charact progress is somewhat weak in the open level but ha a strong foundat for a great buildcraft experi even if it lack some on the fli experiment seen in larian s past effort despit some perform woe in the later part of the game and control hangup thi is a journey worth take for fan of dungeon amp dragon or those new to the role play field,0.9,1,ENGLISH
a fantast role play game that shine with it stori it companion it game world and decis onli bug deni an even higher rate,0.89,1,ENGLISH
baldur s gate is a great crpg that manag to meet the lofti expect of the franchis name with excel write engag stori flexibl player choic and compel mechan even it minor second half stumbl can t prevent the game from get some of the highest roll in the genr,0.85,1,ENGLISH
baldur s gate is a top game that is definit worth play if you are will to put in the hour it s excel written excel act and show that you can make a game as big as thi without have a drop in qualiti through thing like stupid fetch quest of cours a game of thi size is not without bug and it is difficult to get into without prior knowledg of dungeon amp dragon or divin but besid that baldur s gate is highli recommend,0.85,1,ENGLISH
with excel stagecraft and meticul detail baldur s gate conjur the illus of perfect freedom and then it disappear,0.8,1,ENGLISH
baldur s gate isn t a great game it is a sloppi sketch of a great game,0.78,1,ENGLISH
i m still conflict with how i feel about baldur s gate iii and i probabl will be for a while while it carri on the legaci of perhap one of the most influenti crpg of all time i m not sure if it s better than the first two game that preced it it is a differ stori by a differ team and while it s deepli connect to those first two game it is a promis start to more new adventur set in a familiar world that i ve alway love,0.7,1,ENGLISH
for now i m simpli have a blast learn a lot of complex rpg system that i ve alway struggl with in tabletop form if it earli momentum keep up baldur s gate could be a quintessenti rpg for both hardcor fan and newcom we ll just have to wait and see how it stick the land review in progress,-0.01,1,ENGLISH
it remain to be seen if the swell stori manag to stick the land onc some more secret are unveil but it s so far so great for larian studio and a rivet instal in the baldur s gate franchis review in progress,-0.01,1,ENGLISH
anoth remark feat of a streamlin tabletop experi by larian studio earli impress,-0.01,1,ENGLISH
baldur s gate s visual are both stylish and detail and come off look great on the steam deck it take a littl tweak of the display option to get the right set to keep the game run smoothli while still show off all the beauti graphic,-0.01,1,ENGLISH
noth can ever truli recaptur the freedom that imagin bring to a tabletop game but baldur s gate is proof that larian studio know how to captur that spirit and develop in pursuit of that feel,-0.01,1,ENGLISH
it s an incred world to get lost in and though it may take you hour you will want to play it again and tri new thing it is in summari the best dungeon amp dragon game anyon ha made and probabl ever will make unless there s a sequel in anoth year rp bestest best,-0.01,1,ENGLISH
i look forward to play and replay and replay baldur s gate for possibl year to come it s clearli a role play game classic and ha alreadi been an overwhelm success for larian studio it s just unfortun that i end up compar the rel limit power of a video game to the power of my own imagin and it also feel like a problem the game can t solv baldur s gate is a masterpiec of a d amp d game in everi sens of the word for good and sometim for ill polygon recommend,-0.01,1,ENGLISH
baldur s gate is awesom a superl rpg that allow you play like you want it almost without limit it mission design stori and graphic turn it in one of the best video game ever recommend,-0.01,1,ENGLISH
